1199286.98,125000.0,50.0,16.0,15000.0,652258.34722800006,125000.0
300000,30000,35,14,10000,108962.82000000001,30000.0
311016.0,35000.0,1.0,10.0,40000.0,32449.3776,35000.0
343465.38,38000.0,2.0,10.5,40000.0,53728.209468000001,38000.0
397193.59000000003,45000.0,7.0,10.5,40503.589999999997,60998.1921,45000.0
458191.78000000003,50000.0,10.0,11.5,52003.589999999997,94614.658200000005,50000.0
300000,25000,0,10,40000,11016.0,25000.0
348159.35999999999,30000.0,35.0,19.0,2000.0,239672.164896,30000.0
587831.52000000002,60000.0,40.0,22.0,37000.0,366039.72187200002,43928.0
953871.23999999999,95000.0,45.0,30.0,68671.240000000005,-528271.23999999999,0.0
425600.0,35000.0,40.0,16.0,80671.240000000005,108864.0,35000.0
300000,10000,30,15,0,48159.360000000001,10000.0
300000,20000,10,15,0,112304.88,20000.0
412304.88,50000.0,10.0,18.0,0.0,237094.162668,34785.0
649399.04000000004,75000.0,10.0,19.0,0.0,306066.124044,44089.0
955465.16000000003,75000.0,30.0,19.0,0.0,606128.85597599996,71916.0
1561594.02,170000.0,30.0,25.0,0.0,-191364.770628,29148.0
434850.12,30000.0,10.0,18.0,60000.0,151013.83408199999,25945.0
585863.94999999995,30000.0,10.0,18.0,0.0,97606.269270000004,20658.0
683470.21999999997,30000.0,10.0,18.0,60000.0,102269.505042,20651.0
785739.72999999998,30000.0,10.0,18.0,120000.0,116551.069128,25945.0
300000,30000,40,22,0,179893.52775000001,20977.0
479893.53000000003,30000.0,40.0,22.0,100000.0,186895.400058,26886.0
666788.93000000005,30000.0,40.0,22.0,0.0,112357.720998,21012.0
779146.65000000002,30000.0,40.0,22.0,100000.0,117704.42019,21004.0
896851.06999999995,30000.0,75.0,30.0,0.0,-139355.31799800001,0.0
300000,20000,100,30,0,-146308.56,0.0
153691.44,10000.0,100.0,25.0,0.0,39421.757484000002,7095.0
193113.20000000001,10000.0,100.0,25.0,40000.0,24513.46902,8275.0
217626.67000000001,10000.0,100.0,25.0,55000.0,19373.482961999998,8716.0
237000.14999999999,10000.0,100.0,25.0,75000.0,11888.093790000001,9305.0
300000,400000,100,0,0,-6100116.2000000002,0.0
300000,50000,80,20,0,-534792.5,0.0
300000,10000,80,20,0,71573.220000000001,10000.0
371573.21999999997,100.0,80.0,20.0,0.0,3190.6788919999999,100.0
374763.90000000002,10000.0,80.0,20.0,2000.0,73489.545540000006,10000.0
448253.45000000001,50.0,80.0,16.0,2000.0,4189.5278699999999,50.0
452442.97999999998,100000.0,20.0,20.0,2000.0,-827673.04997199995,0.0
300000,15000,70,20,2000,114322.59,15000.0
414322.59000000003,15000.0,90.0,23.0,2000.0,120744.067824,14651.0
535066.66000000003,15000.0,80.0,23.0,2000.0,128484.01407600001,13856.0
663550.67000000004,50000.0,80.0,22.0,2000.0,451447.86256199999,50000.0
663550.67000000004,50000.0,80.0,22.0,2000.0,451447.86256199999,50000.0
300000,30000,24,13,0,103294.44,30000.0
403294.44,35000.0,50.0,22.0,31000.0,251899.43468400001,30038.0
655193.87,60000.0,70.0,14.0,30000.0,153637.262082,60000.0
808831.13,20000.0,20.0,10.0,200000.0,-232141.36708200001,20000.0
300000,35000,20,20,0,163023.24059999999,22479.0
463023.23999999999,10000.0,70.0,54.0,0.0,-48360.370536000002,0.0
414662.87,15000.0,100.0,100.0,40000.0,-167773.504518,0.0
246889.37,20000.0,40.0,30.0,25000.0,-143654.13661799999,0.0
103235.23,50000.0,60.0,83.0,25000.0,-517226.08162200003,0.0
300000,30000,20,20,20000,124248.22874999999,20095.0
424248.22999999998,40000.0,40.0,30.0,20000.0,-219456.29602199999,0.0
204791.92999999999,20000.0,30.0,30.0,5000.0,-110950.472202,0.0
93841.460000000006,5000.0,30.0,20.0,5000.0,14717.446956,4082.0
108558.91,8900.0,52.0,20.0,5000.0,56313.317825999999,8900.0
300000,20000,30,20,15000,115118.07885000001,16441.0
415118.08000000002,40000.0,56.0,20.0,20000.0,312199.17868800001,40000.0
727317.26000000001,65000.0,66.0,20.0,60000.0,464102.48883599997,65000.0
1191419.75,85038.0,94.0,30.0,100000.0,-644868.47602599999,1391.0
546551.27000000002,40000.0,64.0,40.0,100000.0,-355363.48827799998,0.0
300000,15000,30,21,0,79491.018599999996,10141.0
379491.02000000002,35000.0,51.0,22.0,30000.0,254787.39637199999,30627.0
634278.42000000004,41550.0,100.0,25.0,50000.0,201222.09961199999,33072.0
835500.52000000002,57000.0,100.0,30.0,50000.0,-461844.784728,0.0
373655.73999999999,32000.0,30.0,30.0,60375.740000000005,-237015.73999999999,0.0
